\FILE_NAME,\STAR_ID,\DATA_CATEGORY,\NUMBER_OF_POINTS,\TIME_REFERENCE_FRAME,\MINIMUM_DATE,\DATE_UNITS,\MAXIMUM_DATE,\MINIMUM_VALUE,\VALUE_UNITS,\MAXIMUM_VALUE,\REFERENCE,\BIBCODE,\TELESCOPE,\INSTRUMENT,\WAVELENGTH_CALIBRATION_TECHNIQUE,\OBSERVATORY_SITE,\COLUMN_FCJD,\COLUMN_RADIAL_VELOCITY
APG_120+00_031_RV.tbl,2MASS J00370064+6232350,Planet Radial Velocity Curve,34,FCJD,2455846.596250,days,2455848.622222,-1156.637,m/s,1256.240,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
GJ436_009_RV.tbl,TYC 1985-00378-1,Planet Radial Velocity Curve,28,FCJD,2454867.993356,days,2455291.771759,-385.779,m/s,304.112,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_SGR1_006_RV.tbl,2MASS J08123086+3055515,Planet Radial Velocity Curve,27,FCJD,2455577.886238,days,2456022.681308,-273.677,m/s,122.023,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_N4147_024_RV.tbl,2MASS J12095652+1750229,Planet Radial Velocity Curve,32,FCJD,2455577.929039,days,2455990.795104,-335.601,m/s,425.787,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
KEPLER4_056_RV.tbl,2MASS J18570294+4730208,Planet Radial Velocity Curve,22,FCJD,2454994.836597,days,2455496.564896,-158.621,m/s,222.944,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD43691_115_RV.tbl,2MASS J06215282+4020175,Planet Radial Velocity Curve,33,FCJD,2454779.801817,days,2455550.880475,-772.203,m/s,8948.898,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_M107_110_RV.tbl,NMD1-0780-0366509,Planet Radial Velocity Curve,23,FCJD,2455640.983414,days,2456106.710625,-349.006,m/s,1313.959,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
K14_080_RV.tbl,2MASS J20034832+4536148,Planet Radial Velocity Curve,25,FCJD,2455139.636505,days,2455542.555382,-3318.176,m/s,6249.559,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_120+00_040_RV.tbl,2MASS J00262414+6215408,Planet Radial Velocity Curve,34,FCJD,2455846.596250,days,2455848.622222,-4584.546,m/s,4968.359,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
GJ436_078_RV.tbl,2MASS J11381165+2639352,Planet Radial Velocity Curve,28,FCJD,2454867.993356,days,2455291.771759,-215.842,m/s,240.271,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
XO-2_029_RV.tbl,2MASS J07492551+4931574,Planet Radial Velocity Curve,30,FCJD,2454840.961655,days,2455527.892627,-9654.712,m/s,3919.649,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD43691_015_RV.tbl,2MASS J06243281+4126518,Planet Radial Velocity Curve,33,FCJD,2454779.801817,days,2455550.880475,-8295.503,m/s,4983.767,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
WASP-1_057_RV.tbl,2MASS J00211504+3139070,Planet Radial Velocity Curve,28,FCJD,2454777.601146,days,2455543.640336,-277.889,m/s,227.841,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_M107_010_RV.tbl,NMD1-0761-0329628,Planet Radial Velocity Curve,23,FCJD,2455640.983414,days,2456106.710625,-98.552,m/s,296.582,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_SGR1_106_RV.tbl,2MASS J08152331+3251017,Planet Radial Velocity Curve,27,FCJD,2455577.886238,days,2456022.681308,-309.709,m/s,186.854,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD37605_069_RV.tbl,2MASS J05361288+0625495,Planet Radial Velocity Curve,26,FCJD,2454842.814583,days,2455557.880914,-12200.900,m/s,8994.032,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD118203_086_RV.tbl,2MASS J13292519+5347554,Planet Radial Velocity Curve,24,FCJD,2454926.852755,days,2455558.013808,-2183.627,m/s,1232.096,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
K5_040_RV.tbl,2MASS J19332275+4924590,Planet Radial Velocity Curve,22,FCJD,2454994.880093,days,2455496.609433,-4756.240,m/s,827.022,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD17156_109_RV.tbl,2MASS J02363425+7212013,Planet Radial Velocity Curve,40,FCJD,2454781.612616,days,2455556.786181,-274.693,m/s,235.816,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD89307_007_RV.tbl,2MASS J10174575+1306317,Planet Radial Velocity Curve,29,FCJD,2454812.015012,days,2455553.894375,-164.502,m/s,170.680,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_210+08_059_RV.tbl,2MASS J07093344+0625341,Planet Radial Velocity Curve,25,FCJD,2455578.853924,days,2456019.615174,-2148.550,m/s,1259.805,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_M13_082_RV.tbl,2MASS J16405229+3656513,Planet Radial Velocity Curve,35,FCJD,2455640.898380,days,2456027.872222,-167.382,m/s,242.275,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD4203_053_RV.tbl,2MASS J00422342+2016177,Planet Radial Velocity Curve,36,FCJD,2454778.750093,days,2455553.690671,-530.099,m/s,561.825,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD89307_107_RV.tbl,2MASS J10225483+1157513,Planet Radial Velocity Curve,29,FCJD,2454812.015012,days,2455553.894375,-275.556,m/s,585.032,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HAT-P-3_033_RV.tbl,2MASS J13444947+4729270,Planet Radial Velocity Curve,23,FCJD,2454901.948889,days,2455349.824271,-813.048,m/s,864.613,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD17156_009_RV.tbl,2MASS J02483502+7106508,Planet Radial Velocity Curve,40,FCJD,2454781.612616,days,2455556.786181,-376.632,m/s,391.180,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_M53_070_RV.tbl,2MASS J13083096+1714449,Planet Radial Velocity Curve,36,FCJD,2455580.992350,days,2456022.799051,-524.239,m/s,318.500,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_N5466_032_RV.tbl,2MASS J14081067+2853483,Planet Radial Velocity Curve,35,FCJD,2455613.974352,days,2456048.807477,-252.653,m/s,363.918,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_M3_055_RV.tbl,2MASS J13434539+2647556,Planet Radial Velocity Curve,42,FCJD,2455610.028079,days,2456078.634282,-25740.717,m/s,1852.299,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD89744_067_RV.tbl,2MASS J10280488+4119003,Planet Radial Velocity Curve,33,FCJD,2454811.970694,days,2455553.941806,-1586.983,m/s,1481.358,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD37605_114_RV.tbl,2MASS J05402140+0625266,Planet Radial Velocity Curve,26,FCJD,2454842.814583,days,2455557.880914,-254.988,m/s,284.441,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_N4147_059_RV.tbl,2MASS J12043744+1828429,Planet Radial Velocity Curve,32,FCJD,2455577.929039,days,2455990.795104,-267.899,m/s,919.523,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD49674_116_RV.tbl,2MASS J06545227+3934234,Planet Radial Velocity Curve,30,FCJD,2454779.836308,days,2455522.893287,-155.064,m/s,109.174,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
GJ436_005_RV.tbl,2MASS J11455425+2632204,Planet Radial Velocity Curve,28,FCJD,2454867.993356,days,2455291.771759,-533.892,m/s,354.456,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD43691_068_RV.tbl,2MASS J06173695+4225401,Planet Radial Velocity Curve,33,FCJD,2454779.801817,days,2455550.880475,-152.255,m/s,207.478,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD49674_016_RV.tbl,2MASS J06464674+4147117,Planet Radial Velocity Curve,30,FCJD,2454779.836308,days,2455522.893287,-148.663,m/s,81.894,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
XO-2_054_RV.tbl,2MASS J07444935+5042247,Planet Radial Velocity Curve,30,FCJD,2454840.961655,days,2455527.892627,-313.052,m/s,322.465,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD9407_060_RV.tbl,2MASS J01332422+6941362,Planet Radial Velocity Curve,14,FCJD,2454808.622581,days,2455514.685532,-206.413,m/s,263.435,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD37605_014_RV.tbl,2MASS J05404717+0501201,Planet Radial Velocity Curve,26,FCJD,2454842.814583,days,2455557.880914,-363.494,m/s,375.427,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD80606_023_RV.tbl,TYC 3431-01217-1,Planet Radial Velocity Curve,25,FCJD,2454817.001759,days,2455527.977963,-159.581,m/s,93.538,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
FIELD1068_082_RV.tbl,2MASS J17335668+3010169,Planet Radial Velocity Curve,24,FCJD,2454955.864016,days,2455382.915764,-159.256,m/s,172.225,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_VOD1_032_RV.tbl,UCAC-181-116011,Planet Radial Velocity Curve,20,FCJD,2455579.962882,days,2456086.639618,-30601.057,m/s,61946.734,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
K20_040_RV.tbl,2MASS J19353767+4026498,Planet Radial Velocity Curve,24,FCJD,2455139.590718,days,2455544.554537,-64.663,m/s,65.916,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
47UMA_050_RV.tbl,2MASS J10571721+4013161,Planet Radial Velocity Curve,28,FCJD,2454927.821296,days,2455557.971782,-160.484,m/s,126.012,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APG_210+08_024_RV.tbl,2MASS J07164148+0529225,Planet Radial Velocity Curve,25,FCJD,2455578.853924,days,2456019.615174,-25281.082,m/s,24007.971,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD219828_088_RV.tbl,2MASS J23233374+1745376,Planet Radial Velocity Curve,32,FCJD,2454782.702616,days,2455553.639896,-126.617,m/s,218.407,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
GJ176_013_RV.tbl,2MASS J04424838+1755538,Planet Radial Velocity Curve,29,FCJD,2454778.841690,days,2455556.882812,-679.221,m/s,1613.072,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
HD17156_074_RV.tbl,2MASS J02433540+7212094,Planet Radial Velocity Curve,40,FCJD,2454781.612616,days,2455556.786181,-276.890,m/s,243.325,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
GJ176_113_RV.tbl,2MASS J04432730+1917583,Planet Radial Velocity Curve,29,FCJD,2454778.841690,days,2455556.882812,-199.763,m/s,366.583,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
K4_067_RV.tbl,2MASS J19414283+5113373,Planet Radial Velocity Curve,20,FCJD,2454962.829583,days,2455543.556134,-123.050,m/s,165.898,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
APGS_M3_028_RV.tbl,2MASS J13511205+2707436,Planet Radial Velocity Curve,42,FCJD,2455610.028079,days,2456078.634282,-415.814,m/s,222.638,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
GJ176_070_RV.tbl,2MASS J04410402+1908465,Planet Radial Velocity Curve,29,FCJD,2454778.841690,days,2455556.882812,-5429.526,m/s,5356.217,"Thomas et al. 2016 (PASP, 128, 5003)",2016PASP..128d5003T,2.5m Sloan Foundation Telescope,MARVELS,Tungsten Iodine Lamp,"Apache Point Observatory, New Mexico",Flux Centered Julian Date of observation,Radial velocity relative to barycenter
